"Year","Month","Volume.Filtered","Taxa","Count","Density","New_Year","New_Month","Year_Start"
2016,10,30.05,"Liparis.fucensis",1,0.0332778702163062,2016,4,"July"
2016,11,61.79,"Liparis.fucensis",1,0.0161838485191779,2016,5,"July"
2017,1,41.83,"Liparis.fucensis",1,0.023906287353574,2016,7,"July"
2017,2,49.85,"Liparis.fucensis",1,0.0200601805416249,2016,8,"July"
2017,2,37.68,"Liparis.fucensis",1,0.0265392781316348,2016,8,"July"
2018,2,42.6,"Liparis.fucensis",1,0.0234741784037559,2017,8,"July"
2018,2,117.04,"Liparis.fucensis",2,0.0170881749829118,2017,8,"July"
2018,3,28.81,"Liparis.fucensis",1,0.0347101700798334,2017,9,"July"
2018,3,70.22,"Liparis.fucensis",2,0.0284819139846198,2017,9,"July"
2018,4,69.09,"Liparis.fucensis",1,0.0144738746562455,2017,10,"July"
2019,10,97.97,"Liparis.fucensis",1,0.0102072062876391,2019,4,"July"
2020,2,39.6422,"Liparis.fucensis",1,0.0252256433800344,2019,8,"July"
2020,2,37.2643,"Liparis.fucensis",2,0.0536706713932638,2019,8,"July"
2020,2,40.0925,"Liparis.fucensis",3,0.0748269626488745,2019,8,"July"
2020,2,56.3603,"Liparis.fucensis",1,0.0177429857541567,2019,8,"July"
2020,5,54.44308,"Liparis.fucensis",1,0.0183678072585166,2019,11,"July"
2020,6,63.15945,"Liparis.fucensis",1,0.0158329434471009,2019,12,"July"
2020,8,53.36138,"Liparis.fucensis",1,0.0187401450262343,2020,2,"July"
2021,2,54.62747166,"Liparis.fucensis",1,0.0183058078584338,2020,8,"July"
2021,4,11.351699,"Liparis.fucensis",1,0.0880925401563237,2020,10,"July"
2022,4,47.752,"Liparis.fucensis",1,0.0209415312447646,2021,10,"July"
2023,2,55.5672,"Liparis.fucensis",2,0.0359924559812263,2022,8,"July"
2023,2,164.7516,"Liparis.fucensis",1,0.00606974378397539,2022,8,"July"
2023,2,152.841,"Liparis.fucensis",1,0.00654274703777128,2022,8,"July"
2002,4,2115.4,"Lipolagus.ochotensis",1,0.000472723834735747,2001,7,"October"
2002,4,3081.8,"Lipolagus.ochotensis",6,0.00194691414108638,2001,7,"October"
2002,4,3920.5,"Lipolagus.ochotensis",1,0.000255069506440505,2001,7,"October"
2002,5,1718.6,"Lipolagus.ochotensis",1,0.000581868963109508,2001,8,"October"
2002,5,2038.7,"Lipolagus.ochotensis",2,0.000981017314955609,2001,8,"October"
2002,5,3206.2,"Lipolagus.ochotensis",2,0.000623791404154451,2001,8,"October"
2004,5,498.582,"Lipolagus.ochotensis",1,0.00200568813154105,2003,8,"October"
2004,5,356.994,"Lipolagus.ochotensis",6,0.0168070051597506,2003,8,"October"
2004,5,241.11,"Lipolagus.ochotensis",5,0.0207374227531002,2003,8,"October"
2005,5,471.987,"Lipolagus.ochotensis",4,0.00847480968755495,2004,8,"October"
2005,5,441.504,"Lipolagus.ochotensis",1,0.00226498514169747,2004,8,"October"
2005,6,221.0021808,"Lipolagus.ochotensis",1,0.00452484222725824,2004,9,"October"
2006,5,357.28,"Lipolagus.ochotensis",2,0.00559785042543663,2005,8,"October"
2006,5,284.6998,"Lipolagus.ochotensis",5,0.0175623586669186,2005,8,"October"
2006,5,464.238,"Lipolagus.ochotensis",4,0.00861627010283518,2005,8,"October"
2006,5,300.5002,"Lipolagus.ochotensis",4,0.0133111392271952,2005,8,"October"
2007,4,94.8024,"Lipolagus.ochotensis",2,0.0210965123245825,2006,7,"October"
2007,5,235.5446446,"Lipolagus.ochotensis",1,0.00424547966988675,2006,8,"October"
2008,5,235.2815396,"Lipolagus.ochotensis",2,0.00850045440624106,2007,8,"October"
2010,3,82.9572,"Lipolagus.ochotensis",2,0.024108817558934,2009,6,"October"
2010,6,140.5544,"Lipolagus.ochotensis",1,0.00711468299818433,2009,9,"October"
2011,5,129.303702,"Lipolagus.ochotensis",1,0.00773373062435598,2010,8,"October"
2011,6,159.7730508,"Lipolagus.ochotensis",1,0.00625887779567892,2010,9,"October"
2012,5,108.2365,"Lipolagus.ochotensis",1,0.00923902749996535,2011,8,"October"
2012,5,102.75725,"Lipolagus.ochotensis",1,0.00973167343423457,2011,8,"October"
2015,3,173.44,"Lipolagus.ochotensis",14,0.080719557195572,2014,6,"October"
2015,3,48.54,"Lipolagus.ochotensis",1,0.0206015657189946,2014,6,"October"
2015,3,135.62,"Lipolagus.ochotensis",2,0.0147470874502286,2014,6,"October"
2015,4,55.74,"Lipolagus.ochotensis",1,0.017940437746681,2014,7,"October"
2015,4,138.35,"Lipolagus.ochotensis",1,0.00722804481387785,2014,7,"October"
2015,4,134.41,"Lipolagus.ochotensis",3,0.0223197678744141,2014,7,"October"
2015,11,140.69,"Lipolagus.ochotensis",1,0.00710782571611344,2015,2,"October"
2016,2,176.57,"Lipolagus.ochotensis",2,0.0113269524834343,2015,5,"October"
2016,2,167.81,"Lipolagus.ochotensis",10,0.0595912043382397,2015,5,"October"
2016,3,55.85,"Lipolagus.ochotensis",2,0.035810205908684,2015,6,"October"
2017,2,138.92,"Lipolagus.ochotensis",2,0.0143967751223726,2016,5,"October"
2017,2,137.3,"Lipolagus.ochotensis",3,0.021849963583394,2016,5,"October"
2017,2,119.03,"Lipolagus.ochotensis",3,0.0252037301520625,2016,5,"October"
2017,5,143.87,"Lipolagus.ochotensis",2,0.0139014387989157,2016,8,"October"
2017,5,138.74,"Lipolagus.ochotensis",1,0.00720772668300418,2016,8,"October"
2017,8,33.62,"Lipolagus.ochotensis",1,0.0297441998810232,2016,11,"October"
2018,2,117.04,"Lipolagus.ochotensis",1,0.00854408749145591,2017,5,"October"
2018,2,142.54,"Lipolagus.ochotensis",1,0.00701557457555774,2017,5,"October"
2018,5,78.71,"Lipolagus.ochotensis",1,0.0127048659636641,2017,8,"October"
2019,2,44.84,"Lipolagus.ochotensis",1,0.0223015165031222,2018,5,"October"
2019,4,164.76,"Lipolagus.ochotensis",1,0.00606943432872056,2018,7,"October"
2021,5,145.60308,"Lipolagus.ochotensis",4,0.0274719463352011,2020,8,"October"
2021,5,166.47078,"Lipolagus.ochotensis",1,0.00600706021801544,2020,8,"October"
2022,8,176.1552,"Lipolagus.ochotensis",1,0.00567681226554765,2021,11,"October"
2023,4,117.8947,"Lipolagus.ochotensis",2,0.0169642910156267,2022,7,"October"
2023,4,101.2242,"Lipolagus.ochotensis",1,0.00987906054085881,2022,7,"October"
2023,5,151.6515,"Lipolagus.ochotensis",1,0.00659406600000659,2022,8,"October"
1997,12,218.45,"Lyopsetta.exilis",54,0.247196154726482,1997,12,"January"
1998,3,222.33,"Lyopsetta.exilis",2,0.00899563711599874,1998,3,"January"
1998,4,244.3,"Lyopsetta.exilis",2,0.00818665575112566,1998,4,"January"
1999,4,274.37,"Lyopsetta.exilis",1,0.00364471334329555,1999,4,"January"
1999,12,262.74,"Lyopsetta.exilis",2,0.00761208799573723,1999,12,"January"
2000,4,290.75,"Lyopsetta.exilis",4,0.0137575236457438,2000,4,"January"
2000,4,885.5,"Lyopsetta.exilis",1,0.00112930547713156,2000,4,"January"
2000,4,1664.7,"Lyopsetta.exilis",2,0.00120141767285397,2000,4,"January"
2000,7,1395.5,"Lyopsetta.exilis",4,0.00286635614475099,2000,7,"January"
2000,7,1540.1,"Lyopsetta.exilis",3,0.00194792545938575,2000,7,"January"
2000,7,1868.9,"Lyopsetta.exilis",7,0.00374551875434748,2000,7,"January"
2000,8,646.7,"Lyopsetta.exilis",2,0.00309262409154167,2000,8,"January"
2000,8,708.4,"Lyopsetta.exilis",3,0.00423489553924337,2000,8,"January"
2000,8,1642.9,"Lyopsetta.exilis",1,0.000608679773571124,2000,8,"January"
2000,8,1884.4,"Lyopsetta.exilis",6,0.00318403735937168,2000,8,"January"
2000,8,151.7,"Lyopsetta.exilis",4,0.02636783124588,2000,8,"January"
2000,9,355,"Lyopsetta.exilis",1,0.0028169014084507,2000,9,"January"
2001,4,52.48,"Lyopsetta.exilis",3,0.0571646341463415,2001,4,"January"
2001,5,64.29,"Lyopsetta.exilis",6,0.0933271115258983,2001,5,"January"
2001,5,58.72,"Lyopsetta.exilis",1,0.0170299727520436,2001,5,"January"
2001,8,60.75,"Lyopsetta.exilis",1,0.0164609053497942,2001,8,"January"
2002,3,44.61,"Lyopsetta.exilis",1,0.0224164985429276,2002,3,"January"
2002,3,25.77,"Lyopsetta.exilis",1,0.0388048117966628,2002,3,"January"
2002,3,37.48,"Lyopsetta.exilis",1,0.0266808964781217,2002,3,"January"
2002,4,2115.4,"Lyopsetta.exilis",16,0.00756358135577196,2002,4,"January"
2002,4,3081.8,"Lyopsetta.exilis",17,0.00551625673307807,2002,4,"January"
2002,4,3920.5,"Lyopsetta.exilis",19,0.0048463206223696,2002,4,"January"
2002,5,61.91,"Lyopsetta.exilis",1,0.0161524794055888,2002,5,"January"
2002,5,43.14,"Lyopsetta.exilis",1,0.0231803430690774,2002,5,"January"
2002,5,1718.6,"Lyopsetta.exilis",5,0.00290934481554754,2002,5,"January"
2002,5,2038.7,"Lyopsetta.exilis",27,0.0132437337519007,2002,5,"January"
2002,5,3206.2,"Lyopsetta.exilis",20,0.00623791404154451,2002,5,"January"
2002,7,73.8,"Lyopsetta.exilis",1,0.013550135501355,2002,7,"January"
2002,7,1309.3,"Lyopsetta.exilis",2,0.00152753379668525,2002,7,"January"
2004,5,498.582,"Lyopsetta.exilis",9,0.0180511931838695,2004,5,"January"
2004,5,399.465,"Lyopsetta.exilis",1,0.00250334822825529,2004,5,"January"
2004,5,356.994,"Lyopsetta.exilis",4,0.0112046701065004,2004,5,"January"
2004,5,241.11,"Lyopsetta.exilis",1,0.00414748455062005,2004,5,"January"
2004,5,300.672,"Lyopsetta.exilis",3,0.00997765006385696,2004,5,"January"
2004,5,371.466,"Lyopsetta.exilis",3,0.00807610925360598,2004,5,"January"
2004,6,273.87,"Lyopsetta.exilis",2,0.00730273487421039,2004,6,"January"
2004,6,506.86,"Lyopsetta.exilis",19,0.0374856962474845,2004,6,"January"
2004,6,145.02,"Lyopsetta.exilis",3,0.0206868018204386,2004,6,"January"
2004,6,145.02,"Lyopsetta.exilis",2,0.0137912012136257,2004,6,"January"
2005,3,49.98,"Lyopsetta.exilis",1,0.0200080032012805,2005,3,"January"
2005,5,471.987,"Lyopsetta.exilis",8,0.0169496193751099,2005,5,"January"
2005,5,441.504,"Lyopsetta.exilis",11,0.0249148365586722,2005,5,"January"
2005,5,472.878,"Lyopsetta.exilis",1,0.00211471034812362,2005,5,"January"
2005,6,221.0021808,"Lyopsetta.exilis",1,0.00452484222725824,2005,6,"January"
2005,6,191.2347301,"Lyopsetta.exilis",1,0.00522917568099206,2005,6,"January"
2006,5,357.28,"Lyopsetta.exilis",1,0.00279892521271832,2006,5,"January"
2006,5,406.08,"Lyopsetta.exilis",1,0.00246256895193065,2006,5,"January"
2006,5,464.238,"Lyopsetta.exilis",4,0.00861627010283518,2006,5,"January"
2006,5,300.5002,"Lyopsetta.exilis",1,0.0033277848067988,2006,5,"January"
2006,9,167.559489,"Lyopsetta.exilis",1,0.00596802965900666,2006,9,"January"
2007,5,161.4140058,"Lyopsetta.exilis",5,0.030976246300431,2007,5,"January"
2007,5,146.0370372,"Lyopsetta.exilis",5,0.0342378898933181,2007,5,"January"
2007,5,235.5446446,"Lyopsetta.exilis",4,0.016981918679547,2007,5,"January"
2007,6,173.9323838,"Lyopsetta.exilis",2,0.0114987212634293,2007,6,"January"
2007,6,139.7497441,"Lyopsetta.exilis",4,0.0286225926620498,2007,6,"January"
2007,6,112.5208667,"Lyopsetta.exilis",8,0.0710979237418192,2007,6,"January"
2008,5,235.2815396,"Lyopsetta.exilis",1,0.00425022720312053,2008,5,"January"
2008,5,249.4723797,"Lyopsetta.exilis",2,0.00801691955800909,2008,5,"January"
2008,5,169.3596668,"Lyopsetta.exilis",5,0.0295229678616727,2008,5,"January"
2008,6,180.0311411,"Lyopsetta.exilis",1,0.00555459457674903,2008,6,"January"
2008,6,151.3501059,"Lyopsetta.exilis",13,0.0858935639502582,2008,6,"January"
2008,7,176.032,"Lyopsetta.exilis",1,0.0056807853117615,2008,7,"January"
2009,3,52.63,"Lyopsetta.exilis",1,0.0190005700171005,2009,3,"January"
2009,3,54.73,"Lyopsetta.exilis",1,0.0182715147085693,2009,3,"January"
2009,5,123.1233161,"Lyopsetta.exilis",2,0.0162438769792036,2009,5,"January"
2009,5,103.5643602,"Lyopsetta.exilis",7,0.0675908197229417,2009,5,"January"
2009,5,129.6793038,"Lyopsetta.exilis",1,0.00771133072662285,2009,5,"January"
2009,6,105.76578,"Lyopsetta.exilis",8,0.0756388313876189,2009,6,"January"
2010,3,52.99,"Lyopsetta.exilis",1,0.0188714851858841,2010,3,"January"
2010,3,51.61,"Lyopsetta.exilis",2,0.0387521798101143,2010,3,"January"
2010,3,53.28,"Lyopsetta.exilis",2,0.0375375375375375,2010,3,"January"
2010,5,41.29,"Lyopsetta.exilis",8,0.193751513683701,2010,5,"January"
2010,5,36.5664,"Lyopsetta.exilis",1,0.0273475102826639,2010,5,"January"
2010,6,147.0068,"Lyopsetta.exilis",8,0.0544192513543591,2010,6,"January"
2010,6,136.306,"Lyopsetta.exilis",3,0.022009302598565,2010,6,"January"
2010,6,143.55,"Lyopsetta.exilis",24,0.167189132706374,2010,6,"January"
2010,6,91.96,"Lyopsetta.exilis",1,0.0108742931709439,2010,6,"January"
2010,6,39.01,"Lyopsetta.exilis",1,0.0256344527044348,2010,6,"January"
2010,6,51.56,"Lyopsetta.exilis",1,0.0193948797517455,2010,6,"January"
2010,6,121.9372,"Lyopsetta.exilis",1,0.00820094278038203,2010,6,"January"
2010,6,142.9236,"Lyopsetta.exilis",3,0.0209902353425187,2010,6,"January"
2010,6,136.493,"Lyopsetta.exilis",2,0.014652766075916,2010,6,"January"
2010,6,42,"Lyopsetta.exilis",1,0.0238095238095238,2010,6,"January"
2010,7,44.38,"Lyopsetta.exilis",1,0.0225326723749437,2010,7,"January"
2011,5,85.9557204,"Lyopsetta.exilis",3,0.0349016910804694,2011,5,"January"
2011,5,129.303702,"Lyopsetta.exilis",2,0.015467461248712,2011,5,"January"
2011,6,159.7730508,"Lyopsetta.exilis",1,0.00625887779567892,2011,6,"January"
2011,6,103.315608,"Lyopsetta.exilis",8,0.0774326372836135,2011,6,"January"
2011,7,128.5952976,"Lyopsetta.exilis",1,0.00777633411690164,2011,7,"January"
2012,2,36.4725,"Lyopsetta.exilis",1,0.0274179176091576,2012,2,"January"
2012,5,126.99925,"Lyopsetta.exilis",1,0.0078740622483991,2012,5,"January"
2012,5,108.2365,"Lyopsetta.exilis",18,0.166302494999376,2012,5,"January"
2012,5,102.75725,"Lyopsetta.exilis",14,0.136243428079284,2012,5,"January"
2012,5,43.69,"Lyopsetta.exilis",1,0.0228885328450446,2012,5,"January"
2012,6,40.64,"Lyopsetta.exilis",3,0.0738188976377953,2012,6,"January"
2012,6,49.77,"Lyopsetta.exilis",1,0.0200924251557163,2012,6,"January"
2012,6,46.52,"Lyopsetta.exilis",5,0.107480653482373,2012,6,"January"
2012,8,85.17,"Lyopsetta.exilis",1,0.011741223435482,2012,8,"January"
2013,5,57.38,"Lyopsetta.exilis",1,0.0174276751481352,2013,5,"January"
2013,7,60.82,"Lyopsetta.exilis",1,0.0164419598816179,2013,7,"January"
2014,4,52.48,"Lyopsetta.exilis",1,0.0190548780487805,2014,4,"January"
2014,4,43.78208,"Lyopsetta.exilis",1,0.0228403949743822,2014,4,"January"
2014,6,50.63,"Lyopsetta.exilis",2,0.0395022713806044,2014,6,"January"
2014,7,38.6,"Lyopsetta.exilis",2,0.0518134715025907,2014,7,"January"
2014,7,51.47,"Lyopsetta.exilis",5,0.097143967359627,2014,7,"January"
2015,3,34.9,"Lyopsetta.exilis",1,0.0286532951289398,2015,3,"January"
2015,3,45.88,"Lyopsetta.exilis",2,0.04359197907585,2015,3,"January"
2015,3,48.54,"Lyopsetta.exilis",3,0.0618046971569839,2015,3,"January"
2015,3,33.43,"Lyopsetta.exilis",1,0.0299132515704457,2015,3,"January"
2015,4,65.33,"Lyopsetta.exilis",4,0.0612276136537578,2015,4,"January"
2015,5,51.1,"Lyopsetta.exilis",1,0.0195694716242661,2015,5,"January"
2015,6,36.98,"Lyopsetta.exilis",1,0.0270416441319632,2015,6,"January"
2015,6,53.99,"Lyopsetta.exilis",2,0.0370438970179663,2015,6,"January"
2015,6,52.48,"Lyopsetta.exilis",2,0.038109756097561,2015,6,"January"
2015,7,38.07,"Lyopsetta.exilis",1,0.026267402153927,2015,7,"January"
2016,2,176.57,"Lyopsetta.exilis",4,0.0226539049668687,2016,2,"January"
2016,4,37.63,"Lyopsetta.exilis",1,0.0265745415891576,2016,4,"January"
2016,5,56.79,"Lyopsetta.exilis",2,0.0352174678640606,2016,5,"January"
2016,5,35.23,"Lyopsetta.exilis",3,0.0851546977008232,2016,5,"January"
2016,5,41.32,"Lyopsetta.exilis",2,0.0484027105517909,2016,5,"January"
2016,5,88.17,"Lyopsetta.exilis",1,0.0113417262107293,2016,5,"January"
2016,5,88.13,"Lyopsetta.exilis",4,0.0453874957449223,2016,5,"January"
2016,6,47.11,"Lyopsetta.exilis",2,0.0424538314582891,2016,6,"January"
2016,8,53.98,"Lyopsetta.exilis",1,0.0185253797702853,2016,8,"January"
2017,4,36.53,"Lyopsetta.exilis",2,0.0547495209416918,2017,4,"January"
2017,5,39.31,"Lyopsetta.exilis",1,0.0254388196387688,2017,5,"January"
2017,5,138.74,"Lyopsetta.exilis",2,0.0144154533660084,2017,5,"January"
2017,7,22.45,"Lyopsetta.exilis",2,0.089086859688196,2017,7,"January"
2017,8,21.48,"Lyopsetta.exilis",1,0.0465549348230912,2017,8,"January"
2017,9,9.36,"Lyopsetta.exilis",1,0.106837606837607,2017,9,"January"
2018,2,117.04,"Lyopsetta.exilis",1,0.00854408749145591,2018,2,"January"
2018,3,138.25,"Lyopsetta.exilis",3,0.0216998191681736,2018,3,"January"
2018,5,23.65,"Lyopsetta.exilis",3,0.126849894291755,2018,5,"January"
2018,5,40.48,"Lyopsetta.exilis",1,0.024703557312253,2018,5,"January"
2018,5,84.62,"Lyopsetta.exilis",2,0.0236350744504845,2018,5,"January"
2018,5,78.71,"Lyopsetta.exilis",1,0.0127048659636641,2018,5,"January"
2018,7,74.75,"Lyopsetta.exilis",1,0.0133779264214047,2018,7,"January"
2018,8,98.68,"Lyopsetta.exilis",2,0.0202675314146737,2018,8,"January"
2019,4,95.23,"Lyopsetta.exilis",1,0.0105008925758689,2019,4,"January"
2019,4,164.76,"Lyopsetta.exilis",3,0.0182083029861617,2019,4,"January"
2019,6,47.89,"Lyopsetta.exilis",2,0.0417623721027354,2019,6,"January"
2019,7,65.18,"Lyopsetta.exilis",2,0.0306842589751457,2019,7,"January"
2020,3,71.56378,"Lyopsetta.exilis",1,0.0139735491892687,2020,3,"January"
2020,3,45.45378,"Lyopsetta.exilis",1,0.022000370486239,2020,3,"January"
2020,3,52.04842,"Lyopsetta.exilis",1,0.019212879084514,2020,3,"January"
2020,4,52.26476,"Lyopsetta.exilis",2,0.0382667020761217,2020,4,"January"
2020,4,53.54788,"Lyopsetta.exilis",1,0.0186748756440031,2020,4,"January"
2020,6,87.31863,"Lyopsetta.exilis",2,0.0229046195525514,2020,6,"January"
2021,5,49.52388,"Lyopsetta.exilis",1,0.0201922789571415,2021,5,"January"
2021,5,45.22266,"Lyopsetta.exilis",1,0.0221128080480007,2021,5,"January"
2021,5,145.60308,"Lyopsetta.exilis",1,0.00686798658380029,2021,5,"January"
2021,5,166.47078,"Lyopsetta.exilis",7,0.0420494215261081,2021,5,"January"
2021,6,47.96778,"Lyopsetta.exilis",1,0.0208473271016503,2021,6,"January"
2022,4,47.752,"Lyopsetta.exilis",1,0.0209415312447646,2022,4,"January"
2022,5,47.5254,"Lyopsetta.exilis",1,0.0210413799778645,2022,5,"January"
2022,5,170.9058,"Lyopsetta.exilis",1,0.00585117649605806,2022,5,"January"
2022,5,147.771,"Lyopsetta.exilis",2,0.013534455339681,2022,5,"January"
2022,5,121.5084,"Lyopsetta.exilis",11,0.0905287206481198,2022,5,"January"
2022,7,39.8013,"Lyopsetta.exilis",1,0.0251248074811627,2022,7,"January"
2022,7,44.3828,"Lyopsetta.exilis",1,0.0225312508449219,2022,7,"January"
2022,8,52.572,"Lyopsetta.exilis",1,0.0190215323746481,2022,8,"January"
2022,8,34.7256,"Lyopsetta.exilis",1,0.0287971986085194,2022,8,"January"
2023,3,54.2619,"Lyopsetta.exilis",2,0.0368582744061671,2023,3,"January"
2023,4,117.8947,"Lyopsetta.exilis",4,0.0339285820312533,2023,4,"January"
2023,4,101.2242,"Lyopsetta.exilis",1,0.00987906054085881,2023,4,"January"
2023,5,52.4986,"Lyopsetta.exilis",1,0.0190481269976723,2023,5,"January"
2023,5,55.6248,"Lyopsetta.exilis",1,0.0179775927284233,2023,5,"January"
2023,5,151.6515,"Lyopsetta.exilis",2,0.0131881320000132,2023,5,"January"
2023,5,38.9851,"Lyopsetta.exilis",1,0.025650825571821,2023,5,"January"
2023,5,47.9325,"Lyopsetta.exilis",4,0.0834506858603244,2023,5,"January"
2023,5,45.353,"Lyopsetta.exilis",5,0.110246290212334,2023,5,"January"
2023,6,39.5703,"Lyopsetta.exilis",2,0.050542957723343,2023,6,"January"
2023,6,46.6004,"Lyopsetta.exilis",4,0.0858361730800594,2023,6,"January"
2023,7,43.28,"Lyopsetta.exilis",7,0.16173752310536,2023,7,"January"
1997,4,227.5,"Microgadus.proximus",1,0.0043956043956044,1997,4,"January"
1997,5,160.28,"Microgadus.proximus",1,0.00623908160718742,1997,5,"January"
1998,1,210.69,"Microgadus.proximus",2,0.00949261948834781,1998,1,"January"
1998,3,85.2,"Microgadus.proximus",1,0.0117370892018779,1998,3,"January"
1998,3,177.73,"Microgadus.proximus",8,0.045012097001069,1998,3,"January"
1998,3,200.35,"Microgadus.proximus",3,0.0149737958572498,1998,3,"January"
1998,3,219.74,"Microgadus.proximus",3,0.0136524984072085,1998,3,"January"
1998,5,256.58,"Microgadus.proximus",1,0.00389741990802089,1998,5,"January"
1999,3,206.39,"Microgadus.proximus",8,0.0387615679054218,1999,3,"January"
1999,3,346.31,"Microgadus.proximus",1,0.00288758626663972,1999,3,"January"
1999,4,275.51,"Microgadus.proximus",2,0.00725926463649232,1999,4,"January"
1999,4,261.68,"Microgadus.proximus",2,0.00764292265362275,1999,4,"January"
2000,2,206.7,"Microgadus.proximus",1,0.00483792936623125,2000,2,"January"
2000,3,211.16,"Microgadus.proximus",2,0.00947149081265391,2000,3,"January"
2000,4,290.75,"Microgadus.proximus",18,0.0619088564058469,2000,4,"January"
2000,4,885.5,"Microgadus.proximus",3,0.00338791643139469,2000,4,"January"
2000,7,102.7641987,"Microgadus.proximus",1,0.00973101539884824,2000,7,"January"
2000,8,151.7,"Microgadus.proximus",2,0.01318391562294,2000,8,"January"
2001,1,159.79,"Microgadus.proximus",7,0.0438074973402591,2001,1,"January"
2001,1,67.7,"Microgadus.proximus",1,0.0147710487444609,2001,1,"January"
2001,2,40.47,"Microgadus.proximus",5,0.123548307388189,2001,2,"January"
2001,2,78.75,"Microgadus.proximus",1,0.0126984126984127,2001,2,"January"
2001,2,52.64,"Microgadus.proximus",3,0.0569908814589666,2001,2,"January"
2001,4,42.39,"Microgadus.proximus",1,0.0235904694503421,2001,4,"January"
2001,5,64.29,"Microgadus.proximus",2,0.0311090371752994,2001,5,"January"
2002,3,44.61,"Microgadus.proximus",9,0.201748486886348,2002,3,"January"
2002,3,25.77,"Microgadus.proximus",6,0.232828870779977,2002,3,"January"
2002,3,37.48,"Microgadus.proximus",3,0.080042689434365,2002,3,"January"
2002,3,58.35,"Microgadus.proximus",1,0.0171379605826907,2002,3,"January"
2002,4,581.7,"Microgadus.proximus",5,0.0085954959601169,2002,4,"January"
2003,3,70.58,"Microgadus.proximus",11,0.155851516010201,2003,3,"January"
2003,4,60.44,"Microgadus.proximus",1,0.0165453342157512,2003,4,"January"
2004,5,300.672,"Microgadus.proximus",1,0.00332588335461899,2004,5,"January"
2008,3,72.33,"Microgadus.proximus",9,0.12442969722107,2008,3,"January"
