"scientific_name","Decade","New_Month","Avg_Abundance","Old_Year","New_Year","Old_Month"
"Hippoglossina stomata","2015",6,0,2011,2011,12
"Hippoglossina stomata","2015",6,0,2012,2012,12
"Hippoglossina stomata","2015",6,0,2013,2013,12
"Hippoglossina stomata","2015",6,0,2014,2014,12
"Hippoglossina stomata","2015",6,0,2015,2015,12
"Hippoglossina stomata","2015",6,0,2016,2016,12
"Hippoglossina stomata","2015",6,0,2017,2017,12
"Hippoglossina stomata","2015",6,0,2018,2018,12
"Hippoglossina stomata","2015",6,0,2019,2019,12
"Hippoglossina stomata","2015",6,0,2020,2020,12
"Hippoglossina stomata","2015",6,0,2021,2021,12
"Hippoglossina stomata","2015",6,0,2022,2022,12
"Hippoglossina stomata","2015",7,0.373333333333333,2011,2010,1
"Hippoglossina stomata","2015",7,0.373333333333333,2012,2011,1
"Hippoglossina stomata","2015",7,0.373333333333333,2013,2012,1
"Hippoglossina stomata","2015",7,0.373333333333333,2014,2013,1
"Hippoglossina stomata","2015",7,0.373333333333333,2015,2014,1
"Hippoglossina stomata","2015",7,0.373333333333333,2016,2015,1
"Hippoglossina stomata","2015",7,0.373333333333333,2017,2016,1
"Hippoglossina stomata","2015",7,0.373333333333333,2018,2017,1
"Hippoglossina stomata","2015",7,0.373333333333333,2019,2018,1
"Hippoglossina stomata","2015",7,0.373333333333333,2020,2019,1
"Hippoglossina stomata","2015",7,0.373333333333333,2021,2020,1
"Hippoglossina stomata","2015",7,0.373333333333333,2022,2021,1
"Hippoglossina stomata","2015",8,0.353333333333333,2011,2010,2
"Hippoglossina stomata","2015",8,0.353333333333333,2012,2011,2
"Hippoglossina stomata","2015",8,0.353333333333333,2013,2012,2
"Hippoglossina stomata","2015",8,0.353333333333333,2014,2013,2
"Hippoglossina stomata","2015",8,0.353333333333333,2015,2014,2
"Hippoglossina stomata","2015",8,0.353333333333333,2016,2015,2
"Hippoglossina stomata","2015",8,0.353333333333333,2017,2016,2
"Hippoglossina stomata","2015",8,0.353333333333333,2018,2017,2
"Hippoglossina stomata","2015",8,0.353333333333333,2019,2018,2
"Hippoglossina stomata","2015",8,0.353333333333333,2020,2019,2
"Hippoglossina stomata","2015",8,0.353333333333333,2021,2020,2
"Hippoglossina stomata","2015",8,0.353333333333333,2022,2021,2
"Hippoglossina stomata","2015",9,1.4340277775,2011,2010,3
"Hippoglossina stomata","2015",9,1.4340277775,2012,2011,3
"Hippoglossina stomata","2015",9,1.4340277775,2013,2012,3
"Hippoglossina stomata","2015",9,1.4340277775,2014,2013,3
"Hippoglossina stomata","2015",9,1.4340277775,2015,2014,3
"Hippoglossina stomata","2015",9,1.4340277775,2016,2015,3
"Hippoglossina stomata","2015",9,1.4340277775,2017,2016,3
"Hippoglossina stomata","2015",9,1.4340277775,2018,2017,3
"Hippoglossina stomata","2015",9,1.4340277775,2019,2018,3
"Hippoglossina stomata","2015",9,1.4340277775,2020,2019,3
"Hippoglossina stomata","2015",9,1.4340277775,2021,2020,3
"Hippoglossina stomata","2015",9,1.4340277775,2022,2021,3
"Hippoglossina stomata","2015",10,0,2011,2010,4
"Hippoglossina stomata","2015",10,0,2012,2011,4
"Hippoglossina stomata","2015",10,0,2013,2012,4
"Hippoglossina stomata","2015",10,0,2014,2013,4
"Hippoglossina stomata","2015",10,0,2015,2014,4
"Hippoglossina stomata","2015",10,0,2016,2015,4
"Hippoglossina stomata","2015",10,0,2017,2016,4
"Hippoglossina stomata","2015",10,0,2018,2017,4
"Hippoglossina stomata","2015",10,0,2019,2018,4
"Hippoglossina stomata","2015",10,0,2020,2019,4
"Hippoglossina stomata","2015",10,0,2021,2020,4
"Hippoglossina stomata","2015",10,0,2022,2021,4
"Hippoglossina stomata","2015",11,0,2011,2010,5
"Hippoglossina stomata","2015",11,0,2012,2011,5
"Hippoglossina stomata","2015",11,0,2013,2012,5
"Hippoglossina stomata","2015",11,0,2014,2013,5
"Hippoglossina stomata","2015",11,0,2015,2014,5
"Hippoglossina stomata","2015",11,0,2016,2015,5
"Hippoglossina stomata","2015",11,0,2017,2016,5
"Hippoglossina stomata","2015",11,0,2018,2017,5
"Hippoglossina stomata","2015",11,0,2019,2018,5
"Hippoglossina stomata","2015",11,0,2020,2019,5
"Hippoglossina stomata","2015",11,0,2021,2020,5
"Hippoglossina stomata","2015",11,0,2022,2021,5
"Hippoglossina stomata","2015",12,0,2011,2010,6
"Hippoglossina stomata","2015",12,0,2012,2011,6
"Hippoglossina stomata","2015",12,0,2013,2012,6
"Hippoglossina stomata","2015",12,0,2014,2013,6
"Hippoglossina stomata","2015",12,0,2015,2014,6
"Hippoglossina stomata","2015",12,0,2016,2015,6
"Hippoglossina stomata","2015",12,0,2017,2016,6
"Hippoglossina stomata","2015",12,0,2018,2017,6
"Hippoglossina stomata","2015",12,0,2019,2018,6
"Hippoglossina stomata","2015",12,0,2020,2019,6
"Hippoglossina stomata","2015",12,0,2021,2020,6
"Hippoglossina stomata","2015",12,0,2022,2021,6
"Hypsypops rubicundus","1955",1,0,1951,1951,1
"Hypsypops rubicundus","1955",1,0,1952,1952,1
"Hypsypops rubicundus","1955",1,0,1953,1953,1
"Hypsypops rubicundus","1955",1,0,1954,1954,1
"Hypsypops rubicundus","1955",1,0,1955,1955,1
"Hypsypops rubicundus","1955",1,0,1956,1956,1
"Hypsypops rubicundus","1955",1,0,1957,1957,1
"Hypsypops rubicundus","1955",1,0,1958,1958,1
"Hypsypops rubicundus","1955",1,0,1959,1959,1
"Hypsypops rubicundus","1955",2,0,1951,1951,2
"Hypsypops rubicundus","1955",2,0,1952,1952,2
"Hypsypops rubicundus","1955",2,0,1953,1953,2
"Hypsypops rubicundus","1955",2,0,1954,1954,2
"Hypsypops rubicundus","1955",2,0,1955,1955,2
"Hypsypops rubicundus","1955",2,0,1956,1956,2
"Hypsypops rubicundus","1955",2,0,1957,1957,2
"Hypsypops rubicundus","1955",2,0,1958,1958,2
"Hypsypops rubicundus","1955",2,0,1959,1959,2
"Hypsypops rubicundus","1955",3,0,1951,1951,3
"Hypsypops rubicundus","1955",3,0,1952,1952,3
"Hypsypops rubicundus","1955",3,0,1953,1953,3
"Hypsypops rubicundus","1955",3,0,1954,1954,3
"Hypsypops rubicundus","1955",3,0,1955,1955,3
"Hypsypops rubicundus","1955",3,0,1956,1956,3
"Hypsypops rubicundus","1955",3,0,1957,1957,3
"Hypsypops rubicundus","1955",3,0,1958,1958,3
"Hypsypops rubicundus","1955",3,0,1959,1959,3
"Hypsypops rubicundus","1955",4,0,1951,1951,4
"Hypsypops rubicundus","1955",4,0,1952,1952,4
"Hypsypops rubicundus","1955",4,0,1953,1953,4
"Hypsypops rubicundus","1955",4,0,1954,1954,4
"Hypsypops rubicundus","1955",4,0,1955,1955,4
"Hypsypops rubicundus","1955",4,0,1956,1956,4
"Hypsypops rubicundus","1955",4,0,1957,1957,4
"Hypsypops rubicundus","1955",4,0,1958,1958,4
"Hypsypops rubicundus","1955",4,0,1959,1959,4
"Hypsypops rubicundus","1955",5,0,1951,1951,5
"Hypsypops rubicundus","1955",5,0,1952,1952,5
"Hypsypops rubicundus","1955",5,0,1953,1953,5
"Hypsypops rubicundus","1955",5,0,1954,1954,5
"Hypsypops rubicundus","1955",5,0,1955,1955,5
"Hypsypops rubicundus","1955",5,0,1956,1956,5
"Hypsypops rubicundus","1955",5,0,1957,1957,5
"Hypsypops rubicundus","1955",5,0,1958,1958,5
"Hypsypops rubicundus","1955",5,0,1959,1959,5
"Hypsypops rubicundus","1955",6,0,1951,1951,6
"Hypsypops rubicundus","1955",6,0,1952,1952,6
"Hypsypops rubicundus","1955",6,0,1953,1953,6
"Hypsypops rubicundus","1955",6,0,1954,1954,6
"Hypsypops rubicundus","1955",6,0,1955,1955,6
"Hypsypops rubicundus","1955",6,0,1956,1956,6
"Hypsypops rubicundus","1955",6,0,1957,1957,6
"Hypsypops rubicundus","1955",6,0,1958,1958,6
"Hypsypops rubicundus","1955",6,0,1959,1959,6
"Hypsypops rubicundus","1955",7,0.27,1951,1951,7
"Hypsypops rubicundus","1955",7,0.27,1952,1952,7
"Hypsypops rubicundus","1955",7,0.27,1953,1953,7
"Hypsypops rubicundus","1955",7,0.27,1954,1954,7
"Hypsypops rubicundus","1955",7,0.27,1955,1955,7
"Hypsypops rubicundus","1955",7,0.27,1956,1956,7
"Hypsypops rubicundus","1955",7,0.27,1957,1957,7
"Hypsypops rubicundus","1955",7,0.27,1958,1958,7
"Hypsypops rubicundus","1955",7,0.27,1959,1959,7
"Hypsypops rubicundus","1955",8,0,1951,1951,8
"Hypsypops rubicundus","1955",8,0,1952,1952,8
"Hypsypops rubicundus","1955",8,0,1953,1953,8
"Hypsypops rubicundus","1955",8,0,1954,1954,8
"Hypsypops rubicundus","1955",8,0,1955,1955,8
"Hypsypops rubicundus","1955",8,0,1956,1956,8
"Hypsypops rubicundus","1955",8,0,1957,1957,8
"Hypsypops rubicundus","1955",8,0,1958,1958,8
"Hypsypops rubicundus","1955",8,0,1959,1959,8
"Hypsypops rubicundus","1955",9,0,1951,1951,9
"Hypsypops rubicundus","1955",9,0,1952,1952,9
"Hypsypops rubicundus","1955",9,0,1953,1953,9
"Hypsypops rubicundus","1955",9,0,1954,1954,9
"Hypsypops rubicundus","1955",9,0,1955,1955,9
"Hypsypops rubicundus","1955",9,0,1956,1956,9
"Hypsypops rubicundus","1955",9,0,1957,1957,9
"Hypsypops rubicundus","1955",9,0,1958,1958,9
"Hypsypops rubicundus","1955",9,0,1959,1959,9
"Hypsypops rubicundus","1955",10,0,1951,1951,10
"Hypsypops rubicundus","1955",10,0,1952,1952,10
"Hypsypops rubicundus","1955",10,0,1953,1953,10
"Hypsypops rubicundus","1955",10,0,1954,1954,10
"Hypsypops rubicundus","1955",10,0,1955,1955,10
"Hypsypops rubicundus","1955",10,0,1956,1956,10
"Hypsypops rubicundus","1955",10,0,1957,1957,10
"Hypsypops rubicundus","1955",10,0,1958,1958,10
"Hypsypops rubicundus","1955",10,0,1959,1959,10
"Hypsypops rubicundus","1955",11,0,1951,1951,11
"Hypsypops rubicundus","1955",11,0,1952,1952,11
"Hypsypops rubicundus","1955",11,0,1953,1953,11
"Hypsypops rubicundus","1955",11,0,1954,1954,11
"Hypsypops rubicundus","1955",11,0,1955,1955,11
"Hypsypops rubicundus","1955",11,0,1956,1956,11
"Hypsypops rubicundus","1955",11,0,1957,1957,11
"Hypsypops rubicundus","1955",11,0,1958,1958,11
"Hypsypops rubicundus","1955",11,0,1959,1959,11
"Hypsypops rubicundus","1955",12,0,1951,1951,12
"Hypsypops rubicundus","1955",12,0,1952,1952,12
"Hypsypops rubicundus","1955",12,0,1953,1953,12
"Hypsypops rubicundus","1955",12,0,1954,1954,12
"Hypsypops rubicundus","1955",12,0,1955,1955,12
"Hypsypops rubicundus","1955",12,0,1956,1956,12
"Hypsypops rubicundus","1955",12,0,1957,1957,12
"Hypsypops rubicundus","1955",12,0,1958,1958,12
"Hypsypops rubicundus","1955",12,0,1959,1959,12
"Hypsypops rubicundus","1965",1,0,1960,1960,1
"Hypsypops rubicundus","1965",1,0,1961,1961,1
"Hypsypops rubicundus","1965",1,0,1962,1962,1
"Hypsypops rubicundus","1965",1,0,1963,1963,1
"Hypsypops rubicundus","1965",1,0,1964,1964,1
"Hypsypops rubicundus","1965",1,0,1965,1965,1
"Hypsypops rubicundus","1965",1,0,1966,1966,1
"Hypsypops rubicundus","1965",1,0,1967,1967,1
"Hypsypops rubicundus","1965",1,0,1968,1968,1
"Hypsypops rubicundus","1965",1,0,1969,1969,1
"Hypsypops rubicundus","1965",2,0,1960,1960,2
"Hypsypops rubicundus","1965",2,0,1961,1961,2
"Hypsypops rubicundus","1965",2,0,1962,1962,2
"Hypsypops rubicundus","1965",2,0,1963,1963,2
"Hypsypops rubicundus","1965",2,0,1964,1964,2
"Hypsypops rubicundus","1965",2,0,1965,1965,2
"Hypsypops rubicundus","1965",2,0,1966,1966,2
"Hypsypops rubicundus","1965",2,0,1967,1967,2
"Hypsypops rubicundus","1965",2,0,1968,1968,2
"Hypsypops rubicundus","1965",2,0,1969,1969,2
"Hypsypops rubicundus","1965",3,0,1960,1960,3
"Hypsypops rubicundus","1965",3,0,1961,1961,3
"Hypsypops rubicundus","1965",3,0,1962,1962,3
"Hypsypops rubicundus","1965",3,0,1963,1963,3
"Hypsypops rubicundus","1965",3,0,1964,1964,3
"Hypsypops rubicundus","1965",3,0,1965,1965,3
"Hypsypops rubicundus","1965",3,0,1966,1966,3
"Hypsypops rubicundus","1965",3,0,1967,1967,3
"Hypsypops rubicundus","1965",3,0,1968,1968,3
"Hypsypops rubicundus","1965",3,0,1969,1969,3
"Hypsypops rubicundus","1965",4,0,1960,1960,4
"Hypsypops rubicundus","1965",4,0,1961,1961,4
"Hypsypops rubicundus","1965",4,0,1962,1962,4
"Hypsypops rubicundus","1965",4,0,1963,1963,4
"Hypsypops rubicundus","1965",4,0,1964,1964,4
"Hypsypops rubicundus","1965",4,0,1965,1965,4
"Hypsypops rubicundus","1965",4,0,1966,1966,4
"Hypsypops rubicundus","1965",4,0,1967,1967,4
"Hypsypops rubicundus","1965",4,0,1968,1968,4
"Hypsypops rubicundus","1965",4,0,1969,1969,4
"Hypsypops rubicundus","1965",5,0,1960,1960,5
"Hypsypops rubicundus","1965",5,0,1961,1961,5
"Hypsypops rubicundus","1965",5,0,1962,1962,5
"Hypsypops rubicundus","1965",5,0,1963,1963,5
"Hypsypops rubicundus","1965",5,0,1964,1964,5
"Hypsypops rubicundus","1965",5,0,1965,1965,5
"Hypsypops rubicundus","1965",5,0,1966,1966,5
"Hypsypops rubicundus","1965",5,0,1967,1967,5
"Hypsypops rubicundus","1965",5,0,1968,1968,5
"Hypsypops rubicundus","1965",5,0,1969,1969,5
"Hypsypops rubicundus","1965",6,0.276,1960,1960,6
"Hypsypops rubicundus","1965",6,0.276,1961,1961,6
"Hypsypops rubicundus","1965",6,0.276,1962,1962,6
"Hypsypops rubicundus","1965",6,0.276,1963,1963,6
"Hypsypops rubicundus","1965",6,0.276,1964,1964,6
"Hypsypops rubicundus","1965",6,0.276,1965,1965,6
"Hypsypops rubicundus","1965",6,0.276,1966,1966,6
"Hypsypops rubicundus","1965",6,0.276,1967,1967,6
"Hypsypops rubicundus","1965",6,0.276,1968,1968,6
"Hypsypops rubicundus","1965",6,0.276,1969,1969,6
"Hypsypops rubicundus","1965",7,0.578,1960,1960,7
"Hypsypops rubicundus","1965",7,0.578,1961,1961,7
"Hypsypops rubicundus","1965",7,0.578,1962,1962,7
"Hypsypops rubicundus","1965",7,0.578,1963,1963,7
"Hypsypops rubicundus","1965",7,0.578,1964,1964,7
"Hypsypops rubicundus","1965",7,0.578,1965,1965,7
"Hypsypops rubicundus","1965",7,0.578,1966,1966,7
"Hypsypops rubicundus","1965",7,0.578,1967,1967,7
"Hypsypops rubicundus","1965",7,0.578,1968,1968,7
"Hypsypops rubicundus","1965",7,0.578,1969,1969,7
"Hypsypops rubicundus","1965",8,0,1960,1960,8
"Hypsypops rubicundus","1965",8,0,1961,1961,8
"Hypsypops rubicundus","1965",8,0,1962,1962,8
"Hypsypops rubicundus","1965",8,0,1963,1963,8
"Hypsypops rubicundus","1965",8,0,1964,1964,8
"Hypsypops rubicundus","1965",8,0,1965,1965,8
"Hypsypops rubicundus","1965",8,0,1966,1966,8
"Hypsypops rubicundus","1965",8,0,1967,1967,8
"Hypsypops rubicundus","1965",8,0,1968,1968,8
"Hypsypops rubicundus","1965",8,0,1969,1969,8
"Hypsypops rubicundus","1965",9,3.323,1960,1960,9
"Hypsypops rubicundus","1965",9,3.323,1961,1961,9
"Hypsypops rubicundus","1965",9,3.323,1962,1962,9
"Hypsypops rubicundus","1965",9,3.323,1963,1963,9
"Hypsypops rubicundus","1965",9,3.323,1964,1964,9
"Hypsypops rubicundus","1965",9,3.323,1965,1965,9
"Hypsypops rubicundus","1965",9,3.323,1966,1966,9
"Hypsypops rubicundus","1965",9,3.323,1967,1967,9
"Hypsypops rubicundus","1965",9,3.323,1968,1968,9
"Hypsypops rubicundus","1965",9,3.323,1969,1969,9
"Hypsypops rubicundus","1965",10,0,1960,1960,10
"Hypsypops rubicundus","1965",10,0,1961,1961,10
"Hypsypops rubicundus","1965",10,0,1962,1962,10
"Hypsypops rubicundus","1965",10,0,1963,1963,10
"Hypsypops rubicundus","1965",10,0,1964,1964,10
"Hypsypops rubicundus","1965",10,0,1965,1965,10
"Hypsypops rubicundus","1965",10,0,1966,1966,10
"Hypsypops rubicundus","1965",10,0,1967,1967,10
"Hypsypops rubicundus","1965",10,0,1968,1968,10
"Hypsypops rubicundus","1965",10,0,1969,1969,10
"Hypsypops rubicundus","1965",11,0,1960,1960,11
"Hypsypops rubicundus","1965",11,0,1961,1961,11
"Hypsypops rubicundus","1965",11,0,1962,1962,11
"Hypsypops rubicundus","1965",11,0,1963,1963,11
"Hypsypops rubicundus","1965",11,0,1964,1964,11
"Hypsypops rubicundus","1965",11,0,1965,1965,11
"Hypsypops rubicundus","1965",11,0,1966,1966,11
"Hypsypops rubicundus","1965",11,0,1967,1967,11
"Hypsypops rubicundus","1965",11,0,1968,1968,11
"Hypsypops rubicundus","1965",11,0,1969,1969,11
"Hypsypops rubicundus","1965",12,0,1960,1960,12
"Hypsypops rubicundus","1965",12,0,1961,1961,12
"Hypsypops rubicundus","1965",12,0,1962,1962,12
"Hypsypops rubicundus","1965",12,0,1963,1963,12
"Hypsypops rubicundus","1965",12,0,1964,1964,12
"Hypsypops rubicundus","1965",12,0,1965,1965,12
"Hypsypops rubicundus","1965",12,0,1966,1966,12
"Hypsypops rubicundus","1965",12,0,1967,1967,12
"Hypsypops rubicundus","1965",12,0,1968,1968,12
"Hypsypops rubicundus","1965",12,0,1969,1969,12
"Hypsypops rubicundus","1975",1,0,1972,1972,1
"Hypsypops rubicundus","1975",1,0,1975,1975,1
"Hypsypops rubicundus","1975",1,0,1978,1978,1
"Hypsypops rubicundus","1975",2,0,1972,1972,2
"Hypsypops rubicundus","1975",2,0,1975,1975,2
"Hypsypops rubicundus","1975",2,0,1978,1978,2
"Hypsypops rubicundus","1975",3,0,1972,1972,3
"Hypsypops rubicundus","1975",3,0,1975,1975,3
"Hypsypops rubicundus","1975",3,0,1978,1978,3
"Hypsypops rubicundus","1975",4,0,1972,1972,4
"Hypsypops rubicundus","1975",4,0,1975,1975,4
"Hypsypops rubicundus","1975",4,0,1978,1978,4
"Hypsypops rubicundus","1975",5,0,1972,1972,5
"Hypsypops rubicundus","1975",5,0,1975,1975,5
"Hypsypops rubicundus","1975",5,0,1978,1978,5
"Hypsypops rubicundus","1975",6,0,1972,1972,6
"Hypsypops rubicundus","1975",6,0,1975,1975,6
"Hypsypops rubicundus","1975",6,0,1978,1978,6
"Hypsypops rubicundus","1975",7,0,1972,1972,7
"Hypsypops rubicundus","1975",7,0,1975,1975,7
"Hypsypops rubicundus","1975",7,0,1978,1978,7
"Hypsypops rubicundus","1975",8,0,1972,1972,8
"Hypsypops rubicundus","1975",8,0,1975,1975,8
"Hypsypops rubicundus","1975",8,0,1978,1978,8
"Hypsypops rubicundus","1975",9,0,1972,1972,9
"Hypsypops rubicundus","1975",9,0,1975,1975,9
"Hypsypops rubicundus","1975",9,0,1978,1978,9
"Hypsypops rubicundus","1975",10,0,1972,1972,10
"Hypsypops rubicundus","1975",10,0,1975,1975,10
"Hypsypops rubicundus","1975",10,0,1978,1978,10
"Hypsypops rubicundus","1975",11,0,1972,1972,11
"Hypsypops rubicundus","1975",11,0,1975,1975,11
"Hypsypops rubicundus","1975",11,0,1978,1978,11
"Hypsypops rubicundus","1975",12,0,1972,1972,12
"Hypsypops rubicundus","1975",12,0,1975,1975,12
"Hypsypops rubicundus","1975",12,0,1978,1978,12
"Hypsypops rubicundus","1985",1,0,1981,1981,1
"Hypsypops rubicundus","1985",1,0,1983,1983,1
"Hypsypops rubicundus","1985",1,0,1984,1984,1
"Hypsypops rubicundus","1985",1,0,1985,1985,1
"Hypsypops rubicundus","1985",1,0,1986,1986,1
"Hypsypops rubicundus","1985",1,0,1987,1987,1
"Hypsypops rubicundus","1985",1,0,1988,1988,1
"Hypsypops rubicundus","1985",1,0,1989,1989,1
"Hypsypops rubicundus","1985",2,0,1981,1981,2
"Hypsypops rubicundus","1985",2,0,1983,1983,2
"Hypsypops rubicundus","1985",2,0,1984,1984,2
"Hypsypops rubicundus","1985",2,0,1985,1985,2
"Hypsypops rubicundus","1985",2,0,1986,1986,2
"Hypsypops rubicundus","1985",2,0,1987,1987,2
"Hypsypops rubicundus","1985",2,0,1988,1988,2
"Hypsypops rubicundus","1985",2,0,1989,1989,2
"Hypsypops rubicundus","1985",3,0,1981,1981,3
"Hypsypops rubicundus","1985",3,0,1983,1983,3
"Hypsypops rubicundus","1985",3,0,1984,1984,3
"Hypsypops rubicundus","1985",3,0,1985,1985,3
"Hypsypops rubicundus","1985",3,0,1986,1986,3
"Hypsypops rubicundus","1985",3,0,1987,1987,3
"Hypsypops rubicundus","1985",3,0,1988,1988,3
"Hypsypops rubicundus","1985",3,0,1989,1989,3
"Hypsypops rubicundus","1985",4,0,1981,1981,4
"Hypsypops rubicundus","1985",4,0,1983,1983,4
"Hypsypops rubicundus","1985",4,0,1984,1984,4
"Hypsypops rubicundus","1985",4,0,1985,1985,4
"Hypsypops rubicundus","1985",4,0,1986,1986,4
"Hypsypops rubicundus","1985",4,0,1987,1987,4
"Hypsypops rubicundus","1985",4,0,1988,1988,4
"Hypsypops rubicundus","1985",4,0,1989,1989,4
"Hypsypops rubicundus","1985",5,0,1981,1981,5
"Hypsypops rubicundus","1985",5,0,1983,1983,5
"Hypsypops rubicundus","1985",5,0,1984,1984,5
"Hypsypops rubicundus","1985",5,0,1985,1985,5
"Hypsypops rubicundus","1985",5,0,1986,1986,5
"Hypsypops rubicundus","1985",5,0,1987,1987,5
"Hypsypops rubicundus","1985",5,0,1988,1988,5
"Hypsypops rubicundus","1985",5,0,1989,1989,5
"Hypsypops rubicundus","1985",6,0,1981,1981,6
"Hypsypops rubicundus","1985",6,0,1983,1983,6
"Hypsypops rubicundus","1985",6,0,1984,1984,6
"Hypsypops rubicundus","1985",6,0,1985,1985,6
"Hypsypops rubicundus","1985",6,0,1986,1986,6
"Hypsypops rubicundus","1985",6,0,1987,1987,6
"Hypsypops rubicundus","1985",6,0,1988,1988,6
"Hypsypops rubicundus","1985",6,0,1989,1989,6
"Hypsypops rubicundus","1985",7,0,1981,1981,7
"Hypsypops rubicundus","1985",7,0,1983,1983,7
"Hypsypops rubicundus","1985",7,0,1984,1984,7
"Hypsypops rubicundus","1985",7,0,1985,1985,7
"Hypsypops rubicundus","1985",7,0,1986,1986,7
"Hypsypops rubicundus","1985",7,0,1987,1987,7
"Hypsypops rubicundus","1985",7,0,1988,1988,7
"Hypsypops rubicundus","1985",7,0,1989,1989,7
"Hypsypops rubicundus","1985",8,0,1981,1981,8
"Hypsypops rubicundus","1985",8,0,1983,1983,8
"Hypsypops rubicundus","1985",8,0,1984,1984,8
"Hypsypops rubicundus","1985",8,0,1985,1985,8
"Hypsypops rubicundus","1985",8,0,1986,1986,8
"Hypsypops rubicundus","1985",8,0,1987,1987,8
"Hypsypops rubicundus","1985",8,0,1988,1988,8
"Hypsypops rubicundus","1985",8,0,1989,1989,8
"Hypsypops rubicundus","1985",9,0,1981,1981,9
"Hypsypops rubicundus","1985",9,0,1983,1983,9
"Hypsypops rubicundus","1985",9,0,1984,1984,9
